"stateName","year","sex","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"United States",2013,2,2015537,2015352,2042522,2038085,2037953,2104725,2116922,2099841,2091869,2094425,2078108,2069595,2122312,2157858,2121285,2121660,2126276,2150277,2205027,2255477,2296103,2352872,2385044,2378020,2283478,2227806,2188750,2196457,2208102,2131034,2161949,2158691,2134119,2187122,2042822,2001196,1976017,1919755,1983827,1915150,1939565,2031098,2148528,2186337,2069691,2025995,2023165,2063499,2186890,2219697,2215048,2208963,2231681,2256425,2172782,2156419,2126682,2045443,2025729,1933300,1856807,1783687,1722694,1683500,1630078,1613480,1680827,1233519,1210686,1173646,1196554,1036549,938375,883491,830315,786381,717882,678575,641341,570077,542740,509963,476664,446891,394125,358083,317778,273066,236872,199244,164052,133073,105934,78273,54883,41098,27630,18831,12750,8228,12369
"United States",2013,3,1930073,1927725,1950168,1954340,1956094,2018683,2026172,2008774,2003958,2009708,1996098,1987533,2035137,2061918,2028274,2028121,2035348,2047481,2091107,2134610,2163855,2228077,2281348,2283383,2195765,2149579,2116467,2130247,2156710,2099014,2138678,2145003,2127137,2162806,2039717,2003260,1989547,1931364,1989563,1936799,1974417,2062385,2183323,2203503,2093696,2053610,2063634,2102463,2232044,2283549,2287672,2287182,2322029,2338786,2270728,2262880,2245734,2172868,2158431,2081749,2008381,1934028,1883242,1840391,1791001,1774686,1850730,1376207,1364098,1335136,1370786,1202985,1109174,1053964,993220,959933,891909,858578,831820,752584,735913,710017,684193,664442,606278,576128,532248,480494,440357,387915,332066,285972,238106,189749,141196,113692,82067,61693,44703,31378,54379
"United States",1983,2,1867842,1806495,1784618,1777030,1737493,1685561,1677322,1625218,1600616,1629348,1694562,1767319,1920896,1894411,1861434,1841536,1881381,1950631,2015686,2183824,2184736,2172377,2185733,2143074,2184256,2193217,2171377,2108278,1986364,2102825,2018023,1916645,1876864,1789378,1848142,1808220,1899472,1392382,1363232,1469385,1532862,1309599,1235027,1181026,1190854,1149108,1101197,1103605,1045653,1067684,1046357,1043548,1071764,1104563,1114944,1102796,1082116,1086512,1058599,1075317,1037117,1047506,991340,949057,922262,907341,846701,809868,763839,740038,695130,656880,611638,562947,531733,488639,442350,401778,361371,324947,280870,244519,214984,192055,169425,142392,118882,98062,82960,71351,54812,42758,34051,26462,19561,13590,9721,6795,4586,3180,3164
"United States",1983,3,1781342,1723769,1705935,1701475,1660884,1610205,1598607,1551170,1521833,1553371,1614199,1689137,1832890,1812234,1781444,1762740,1804128,1856837,1954636,2136562,2151136,2143396,2161210,2132900,2173465,2183126,2169332,2115432,1997201,2113464,2039755,1945745,1915259,1834135,1883195,1851284,1958032,1443781,1415500,1515797,1586515,1359652,1282350,1234032,1238305,1199567,1156394,1163997,1095709,1117984,1121663,1117319,1154537,1172998,1206880,1210593,1203044,1218323,1195483,1224164,1193375,1197649,1137575,1091737,1087317,1082890,1033032,1003823,969107,970110,921093,887829,844136,797745,777556,731098,686058,646042,599048,555837,501652,454698,407658,378789,346984,303671,265491,229829,197162,175152,140768,114698,92816,73596,56532,41441,30436,21948,15173,10659,16736
"United States",1984,2,1827580,1814369,1807001,1803180,1798167,1736786,1686787,1698460,1568656,1672566,1656180,1670826,1763061,1933101,1906975,1876526,1847347,1902548,1914222,2102844,2174402,2153429,2150675,2180344,2183804,2189331,2181376,2190884,2015327,2157255,2073032,1967159,1925884,1853687,1855953,1820993,1774095,1906794,1341576,1463703,1452591,1484029,1315985,1232628,1204999,1167637,1150314,1112044,1042828,1109661,1050865,1014988,1037068,1079508,1110140,1076693,1097101,1091905,1024643,1077295,1056018,1009979,1007339,992613,948390,898438,870571,831355,766951,745870,702755,667056,621567,575846,544936,501616,452940,412498,371677,334281,289391,250579,221582,196646,172718,146985,122214,100740,80274,70635,55584,43079,34842,27968,20903,13897,10052,7538,5103,3785,3243
"United States",1984,3,1744321,1729151,1727436,1724016,1719684,1660498,1610507,1617514,1495425,1590726,1572880,1595867,1686215,1845951,1819219,1796348,1763851,1812860,1851374,2062711,2124270,2115041,2118642,2162568,2166208,2179358,2174650,2188774,2024107,2157601,2092816,1996135,1954457,1901047,1882920,1865877,1825729,1970457,1391231,1506904,1507006,1537120,1362815,1287634,1250767,1216854,1205025,1168797,1095578,1160045,1117673,1081591,1114325,1160299,1190183,1176720,1205963,1218482,1157824,1224915,1216115,1162255,1162184,1135996,1111737,1074607,1052537,1029707,969352,974998,931811,901917,857547,813672,795096,748699,701251,662932,615146,572973,516738,467507,421531,389008,356564,313994,272609,236753,198808,179005,144500,118139,97056,78377,61017,44037,32281,23867,16678,12173,18505
"United States",1985,2,1882257,1779251,1817388,1822821,1825241,1798198,1737754,1705710,1639115,1647363,1697509,1632011,1667123,1775476,1946450,1923034,1884280,1872855,1871551,2001312,2092501,2139309,2125270,2143938,2222091,2185216,2177408,2200609,2090937,2194315,2122324,2020310,1975778,1902881,1923177,1830410,1785217,1785162,1828149,1448609,1443074,1409426,1491011,1311041,1261877,1182071,1163484,1161170,1050940,1114456,1088450,1018253,1008091,1043501,1086126,1071566,1073630,1106049,1027066,1048483,1052845,1028611,975370,1008397,991946,920579,864505,856847,786160,752289,708533,674891,628331,588445,558247,515586,465081,422828,381554,343887,298159,259603,227259,201516,176646,150549,126414,103982,82298,68463,53822,43319,35189,28809,22145,14463,10035,7678,5584,4197,4397
"United States",1985,3,1796384,1697543,1734145,1743339,1743252,1719501,1660690,1627617,1558826,1570083,1608355,1554455,1594004,1699115,1852935,1834370,1797994,1777247,1807933,1956662,2049354,2088251,2086713,2118255,2198923,2169280,2173178,2193654,2092212,2194256,2133465,2047765,2004611,1942837,1952210,1866779,1838935,1839662,1891625,1489069,1493658,1463466,1539811,1366321,1307712,1230440,1216490,1218101,1102029,1166455,1154691,1078505,1078174,1120610,1177267,1160043,1175440,1220363,1154535,1191477,1214667,1183550,1132792,1160566,1157725,1095603,1046281,1050584,992694,977663,936931,912050,867446,828951,811630,766669,716501,678123,630744,589888,531986,483006,434915,400589,365707,323731,281765,243229,203982,182061,145391,120543,99750,81913,65091,47013,33888,25047,17928,13639,20957
"United States",2005,3,1956682,1950494,1932337,1930395,1971897,1901483,1871697,1876179,1888355,1936186,2024518,2024711,2072265,2104267,2122621,2168521,2094194,2055847,2050714,2065513,2055521,2011168,2024927,2046870,2084320,2090577,1973649,1927615,1891577,1829126,1914556,1845744,1921927,2015588,2137339,2176855,2064403,2028122,2041731,2100509,2244129,2295371,2291530,2301346,2321347,2352677,2276013,2283353,2261293,2183752,2181791,2112391,2041805,1980116,1941338,1923637,1863943,1842786,1929365,1448128,1433435,1428216,1475790,1310319,1212791,1183371,1121292,1102944,1040489,1021404,1016272,937061,935793,925511,914432,920144,872922,864332,838488,803370,785122,742630,683339,648391,595097,537386,454007,414237,349221,306119,261250,218723,180091,139000,109853,82962,60297,45052,30463,21859,38935
"United States",2006,2,2065819,2029583,2037699,2026575,2028196,2067621,1989878,1966492,1970668,1994856,2108693,2121524,2148879,2186207,2205891,2260192,2315411,2231279,2212557,2190977,2184969,2191406,2132034,2150367,2138575,2139011,2095497,2004824,1948157,1908100,1908207,1920967,1890125,1928913,2025038,2148987,2196017,2059996,2020763,2026022,2081774,2235552,2257544,2246886,2242649,2255226,2322962,2223663,2216534,2191446,2089893,2125890,2010094,1949539,1889337,1816409,1830564,1746603,1728992,1801227,1326336,1335279,1303566,1340312,1168771,1077812,1042044,986584,953381,884178,848416,843344,755357,743108,718165,689385,686620,629385,605767,566741,515325,487526,436936,392892,351889,307777,261471,210258,178549,140148,110104,88414,67120,48580,34549,23992,16800,11005,7374,4747,7502
"United States",2006,3,1975919,1942541,1950420,1939447,1942684,1982961,1901451,1882266,1881597,1906898,2012412,2020446,2048001,2078526,2102559,2146323,2187586,2100214,2088493,2074677,2063126,2067384,2009498,2036060,2062716,2115632,2090828,1999674,1925997,1882291,1870844,1903298,1882413,1931252,2024111,2153617,2184485,2066577,2035923,2048846,2102820,2252637,2294736,2297856,2290114,2318320,2359182,2282479,2278808,2266666,2175011,2194302,2104762,2046556,1985489,1928603,1930335,1855370,1839667,1919090,1430756,1441590,1422085,1469890,1294668,1208196,1171707,1112106,1090864,1026329,1000140,1005603,917086,917734,900873,884121,900407,842943,835874,805791,763565,752401,701199,643892,602492,549009,493290,412508,368901,307962,260384,224701,184701,145440,111982,85922,63511,44967,32321,22450,39490
"United States",2003,2,2033237,2009420,2043525,1974987,1951950,1955885,1960653,2007360,2044317,2071389,2155393,2176445,2218609,2256394,2163637,2140303,2126560,2144766,2169578,2129392,2146225,2135808,2117934,2099624,1998374,1943865,1901518,1856904,1912388,1849806,1918704,1994472,2124673,2182673,2057870,2024193,2020135,2077426,2225884,2256420,2243727,2260614,2279589,2335874,2223641,2224414,2200290,2117276,2131053,2032378,1957066,1903885,1846875,1851585,1778213,1753341,1844529,1372827,1365498,1336406,1368194,1212101,1119523,1087611,1029496,1001903,937277,913146,904419,820345,808170,795334,776914,774554,720651,698219,667787,621701,595667,548486,499405,464268,417522,367149,303077,270033,222820,188539,158328,127559,99382,76476,57665,42364,29627,21626,14884,9975,6694,4448,7781
"United States",2004,3,1962216,1932894,1925324,1962287,1892670,1871767,1867533,1883869,1920442,1959620,2026099,2050854,2097086,2122487,2147180,2076760,2048548,2021150,2041748,2054587,1998909,2024168,2035635,2069230,2062699,1970554,1904276,1890889,1835016,1878345,1853220,1889889,2006472,2129110,2162454,2057123,2025428,2034825,2093890,2242054,2287941,2291770,2296066,2331007,2355630,2271294,2278419,2265496,2179769,2189528,2102958,2048324,1976684,1937112,1934545,1859415,1850723,1933353,1455355,1449103,1423305,1482907,1316213,1226632,1188741,1132615,1112641,1052462,1035666,1037034,948585,956125,944588,939444,951203,894247,895466,868370,837128,826108,777143,724777,689937,641326,584240,496338,457683,393874,348396,307706,256357,214816,173060,137483,107065,79542,61009,42901,29967,21735,38652
"United States",2005,2,2047711,2036538,2020295,2012820,2058231,1991645,1956456,1962661,1973522,2030883,2125604,2124517,2178897,2204584,2230595,2288448,2213951,2183662,2174412,2190952,2185676,2139490,2151169,2136786,2124028,2115519,1993073,1942425,1913949,1857200,1952025,1859850,1926111,2019457,2131340,2200202,2066098,2016811,2018877,2085045,2226254,2258597,2245748,2258382,2264181,2314057,2220792,2228342,2188567,2108325,2113557,2026203,1947260,1891790,1842482,1824610,1761297,1739222,1819296,1350936,1330174,1316923,1351274,1188493,1090862,1057487,1000448,971691,904790,874711,857454,781306,765167,746001,724073,709619,662437,637311,600987,553999,520539,475653,426417,390040,343965,293858,239144,208469,164989,135491,107838,83891,63576,45686,32679,22801,15678,10877,6886,4493,7488
"United States",2007,3,2027181,1958096,1942309,1958867,1953816,1955007,1981981,1913487,1887870,1902338,1992946,2005151,2044995,2052707,2074283,2127798,2165619,2191076,2135140,2111693,2067209,2072600,2060669,2018612,2051073,2094993,2111654,2118406,1992509,1911697,1929353,1855504,1944828,1890567,1939082,2040888,2160312,2184832,2074052,2042755,2050266,2111306,2251520,2301759,2284312,2286767,2325773,2367220,2277094,2285359,2256393,2189912,2185395,2110678,2053371,1970420,1936853,1920539,1852510,1829151,1893411,1441286,1435809,1417309,1451383,1290637,1195702,1162703,1099908,1075855,1003987,990705,983890,899567,892848,870058,866442,869410,815742,803572,765528,732857,710665,661644,598573,556007,505292,449099,367595,326722,261169,224933,190722,149037,117872,87778,66117,47563,32305,23934,40164
"United States",2008,2,2109846,2095154,2046268,2039937,2065739,2056164,2034499,2077462,2010918,2002071,2094239,2072499,2128173,2151552,2151718,2217764,2263348,2299512,2357770,2267338,2203034,2176554,2170281,2169035,2122142,2161269,2118708,2124164,2109285,1995710,2005304,1918551,1906803,1954630,1893638,1951453,2036234,2131773,2189534,2070660,2021855,2031178,2089575,2236079,2238412,2218446,2245998,2271170,2312020,2216356,2197224,2189639,2084700,2113819,2013539,1913592,1870156,1807079,1804202,1717301,1674280,1783203,1321417,1313243,1270827,1303557,1138633,1048799,1009620,945830,901774,845857,807647,792997,706721,679687,664284,635582,621852,565841,531699,496116,444700,415006,364892,318743,282322,243482,197252,154997,124009,94051,73473,54582,39387,27460,19044,12658,8088,5215,8051
"United States",2008,3,2022889,2005602,1957878,1952383,1975431,1968133,1953618,1995829,1919626,1911282,1999441,1982889,2031304,2048464,2046376,2101218,2147828,2167548,2230353,2158201,2099954,2075396,2062511,2068397,2033308,2084941,2087875,2141001,2106335,1973380,1964887,1909543,1900958,1952623,1897868,1956588,2047585,2159900,2192623,2081113,2043855,2058913,2109888,2259139,2286129,2280805,2295486,2334953,2360935,2284804,2273904,2274367,2179899,2192990,2119393,2035932,1980548,1926122,1918225,1841411,1802265,1911784,1435908,1431620,1397948,1448356,1277374,1186870,1150404,1084904,1051554,995703,968816,965653,874610,861340,854043,836424,842232,784458,762902,736191,692151,671398,615304,552900,512429,461487,399902,326264,277185,226144,191746,153935,121080,92829,67705,49770,34174,24011,41465
"United States",2007,2,2120816,2044119,2031170,2045144,2044444,2038482,2064421,2001256,1975219,1994550,2082772,2101341,2147007,2154619,2185221,2236697,2286631,2329969,2259498,2223695,2175195,2184771,2175374,2125328,2147168,2150579,2111196,2105989,2007290,1938385,1965174,1869108,1954635,1890360,1932154,2042845,2142266,2185701,2062939,2027301,2021075,2090954,2233912,2258746,2228489,2233025,2266159,2326976,2210559,2220829,2170086,2105021,2107225,2014300,1947797,1859281,1824531,1814344,1736443,1710700,1766043,1334516,1322109,1294016,1317780,1155119,1061969,1028624,968187,931531,856729,836079,815065,734155,715467,683039,668782,652493,599072,571753,527247,483736,448157,403576,355093,315191,275109,230317,180469,152665,113656,90802,71170,51427,36994,25487,17800,11853,7489,5114,7693
"United States",2009,3,1959169,1997919,2005270,1969393,1970678,1991556,1966642,1968502,2002104,1945940,2019572,1986140,2010144,2033250,2039626,2074716,2121530,2147758,2208513,2252054,2141586,2106392,2060876,2068493,2082066,2068547,2074481,2118250,2124289,2081304,2033069,1940091,1960227,1907798,1959374,1915747,1962556,2046428,2167821,2199617,2081313,2052619,2056603,2117558,2241348,2282194,2290719,2305711,2327859,2370091,2271859,2294505,2262914,2188666,2203336,2099236,2048144,1968595,1924101,1906141,1811564,1823104,1905712,1432316,1410628,1396005,1433620,1268698,1174695,1134860,1059376,1044260,973444,951400,938799,842856,847071,824353,810924,810576,744268,735205,695764,654726,624897,569154,510860,469029,411852,355894,276668,241967,193442,155012,125806,95624,72182,51151,35881,25068,42364
"United States",2002,3,1932939,1960195,1883190,1859439,1861887,1876401,1911028,1943048,1962016,2007242,2072652,2095934,2134909,2052880,2015047,1996259,2004322,2007233,1971434,2002631,2018607,2051942,2036887,1931984,1876825,1862425,1813125,1876960,1824836,1871240,1981699,2098098,2146046,2036914,2007436,2024887,2083908,2230362,2280768,2283521,2291233,2326545,2360011,2279943,2278277,2260411,2180913,2189603,2107972,2046892,1978124,1939473,1930904,1867431,1855880,1940351,1463840,1459583,1444145,1494071,1323400,1238720,1207560,1150553,1131435,1073097,1058192,1064068,981106,987351,978995,979452,997815,948338,948244,924736,899159,893289,852413,799095,769357,725072,672556,582764,545663,479823,436344,396362,345082,297066,245523,206104,167818,130217,104971,77910,57814,42398,29751,21515,38748
"United States",2002,2,2018522,2044479,1972924,1944897,1950720,1960786,2002026,2039312,2058954,2111604,2171164,2199786,2245442,2156145,2117462,2101617,2122639,2141357,2112882,2149996,2140289,2130736,2108849,2004943,1942703,1916744,1856790,1914753,1857165,1897302,2012465,2112815,2184931,2058617,2019285,2025303,2084490,2229027,2258080,2250872,2260679,2284301,2339185,2235579,2233678,2200968,2120188,2140507,2035358,1969476,1902885,1857726,1854284,1782978,1770221,1847760,1382872,1374045,1348687,1387713,1217335,1131638,1098596,1045297,1015731,952282,928349,922458,840036,831542,813765,802655,800131,749112,731547,696076,655316,629601,583772,537004,499953,455626,402497,337181,303734,253264,217280,186321,152186,122646,95216,73542,56073,40100,30152,20721,14519,10057,6600,4490,8195
"United States",2009,2,2044418,2080878,2097732,2056282,2062779,2078709,2051558,2048522,2087842,2041124,2113518,2080465,2100432,2131163,2146254,2185191,2243808,2273583,2326121,2359536,2242042,2201022,2156791,2161622,2163232,2136055,2123441,2131764,2126324,2093773,2071064,1950109,1961054,1905203,1957125,1913685,1943059,2024753,2136185,2197945,2063870,2032646,2029246,2091675,2213137,2227071,2232877,2251625,2254796,2319302,2190333,2220328,2166314,2092799,2113789,1974783,1927719,1851260,1797118,1783506,1677738,1694484,1767422,1313400,1288629,1257340,1285834,1125678,1029534,986113,914700,892048,816692,786497,763506,670445,662929,631391,606615,587904,526176,501564,456484,412912,375715,328081,286733,250591,209211,169765,126156,103533,76337,56532,42066,29474,20583,13596,8709,5642,8338
"United States",2004,2,2052042,2020169,2008411,2045933,1983939,1957840,1954556,1966777,2012719,2059114,2125852,2156867,2196464,2227712,2261079,2188103,2165214,2146158,2172313,2187971,2132862,2156023,2137442,2123444,2105148,2010965,1933949,1910787,1862479,1909795,1884720,1901095,2017316,2128284,2186941,2069933,2023152,2017065,2080137,2231042,2252988,2248606,2258953,2279113,2323552,2215272,2227648,2199700,2107717,2130419,2018146,1961738,1891504,1845760,1847897,1758586,1753133,1830349,1364399,1352760,1315754,1365695,1199144,1108921,1070816,1015816,986009,922625,895181,883380,796318,791222,769205,752487,744927,686874,671287,633496,588554,559869,509590,464757,425169,381825,329740,269625,238350,193604,160302,133041,103181,80149,60148,43602,31425,21291,15631,10273,6611,4547,7519
"United States",2003,3,1942634,1926719,1959311,1885740,1864923,1867683,1877108,1916822,1946758,1972876,2049649,2077602,2114378,2144999,2058247,2032351,2012581,2015547,2032257,1993831,2010652,2031746,2057360,2048153,1945812,1898603,1870192,1831742,1882450,1824117,1894832,1979254,2120394,2154626,2044712,2018457,2031827,2087581,2236167,2286069,2285662,2296230,2326876,2363514,2274320,2275557,2262137,2183207,2186886,2109478,2041746,1982259,1935134,1931805,1868710,1848350,1941139,1458769,1456110,1437588,1481214,1322858,1232608,1201532,1139251,1124059,1062639,1048005,1051571,967432,969166,964958,959437,977035,923900,919089,899842,868089,861328,817634,760319,732492,683447,630578,540339,501555,437102,393262,351340,302029,253057,207858,171391,134899,103191,80986,58594,42364,30126,21397,38824
"Vietnam",1992,2,966379,971742,980031,981328,970521,903035,929767,970753,982222,945361,838243,807742,816690,794066,766294,769160,781481,734653,725024,724401,677276,681896,654015,645558,610355,612097,617079,635069,610306,600781,499243,585545,548326,490716,486931,429186,399896,416566,341151,337094,260025,303678,273387,229230,224879,188479,185661,174824,151460,165222,148884,196952,186544,163202,177185,168972,162610,155599,164343,167563,146900,198621,177784,147861,150733,129923,132252,121438,105206,108772,90639,111766,94947,71487,65250,56776,52299,47351,42417,37668,32164,30913,24447,17601,14299,11505,9997,7797,5907,4388,3222,2337,1675,1187,829,573,391,262,175,115,214
"Vietnam",1991,3,921882,926591,919720,921883,851087,886841,924228,938355,906768,808257,779879,783645,760780,735555,737871,750655,693617,691221,709140,687994,685111,667848,663168,593628,608699,621445,652783,634625,618106,517683,620908,590887,560043,526049,468010,447785,450414,380335,388610,304145,345963,329344,281699,258711,212270,212827,209428,187486,208216,201585,238368,226858,197981,225635,210009,208783,206056,205279,208093,186802,220743,207728,184928,182975,166102,176055,164593,150329,152501,134610,155231,135585,109786,100165,93042,91248,85270,78572,72461,64148,62790,54925,42109,36310,30770,28914,23777,19159,15179,11796,8977,6684,4861,3449,2384,1603,1049,665,411,246,315
"Vietnam",1998,2,796058,822053,848518,876646,904139,926939,942726,954533,965707,969249,960235,894440,921561,962559,974022,937045,829551,798006,805385,781292,751553,752724,764350,717554,707680,707001,660791,665759,638811,631071,597021,599330,604390,622192,597675,588275,488163,572831,535789,478769,474786,417927,388774,404501,330417,325913,250537,291864,261735,218557,213795,178651,175605,165029,142645,155371,139595,184089,173494,150810,162525,153536,146106,138067,143977,144989,125613,167973,148614,121940,122237,103124,102258,91082,76291,76084,61031,72271,58759,42143,36448,29887,25792,21750,18045,14760,11543,10093,7215,4665,3381,2414,1848,1264,833,537,342,212,130,80,114
"Vietnam",1992,3,906095,911948,920386,915153,918155,848252,884414,922066,936408,905050,806746,778422,782247,759456,734297,735962,748215,691249,688824,706652,685509,682579,665264,660587,591233,606480,619381,650736,632610,616078,515902,619052,589014,558179,524222,466487,446459,449051,379049,387219,302958,344641,327959,280393,257448,211235,211836,208417,186508,207061,200396,236878,225289,196473,223797,208183,206843,203995,203075,205701,184517,217873,204829,182162,180051,163283,172878,161377,147072,148753,130828,150270,130711,105406,95775,88580,86456,80341,73539,67283,59008,57181,49497,37514,31943,26701,24720,20001,15838,12315,9380,6989,5087,3612,2500,1684,1102,702,432,260,332
"Vietnam",1993,2,947470,957456,966707,975957,977965,967813,900950,927920,969042,980630,943825,836815,806359,815280,792657,764007,765646,777876,731034,721311,720640,673585,678086,650239,641847,607061,609221,614244,632217,607483,598123,497014,583073,545865,488309,484630,427209,397900,414404,339170,335167,258514,301870,271601,227540,223107,186865,183929,173082,149867,163527,147378,194938,184544,161333,175042,166799,160354,153225,161546,164359,143732,193828,173091,143702,146305,125932,127927,117107,101012,103868,86026,105411,88985,66571,60351,52119,47594,42666,37795,33169,27970,26521,20667,14648,11701,9248,7884,6026,4469,3247,2330,1649,1153,797,542,365,242,158,103,182
"Vietnam",1993,3,886531,896738,906128,916041,911628,915260,846036,882440,920241,934722,903460,805309,777083,780943,758209,732562,733570,745811,688878,686390,704156,683010,680007,662716,658116,589045,604459,617399,648724,630585,614150,514225,617162,587127,556320,522583,465146,445123,447647,377698,385822,301777,343228,326518,279071,256250,210263,210830,207366,185467,205850,199145,235270,223614,194883,221882,206279,204806,201837,200772,203222,182147,214877,201813,179292,177035,160373,169545,157925,143505,144628,126703,144943,125570,100849,91244,83991,81526,75264,68358,61968,53812,51611,44173,33067,27779,22882,20850,16582,12891,9828,7330,5341,3798,2632,1775,1165,741,459,275,352
"Vietnam",1998,3,737241,762234,787639,814993,841911,864566,880787,893351,905327,902583,907334,839325,875922,913791,928369,897237,799036,770220,773260,749769,723574,724372,736264,679463,676874,694552,673813,671235,654474,650232,581752,597174,610051,641119,623054,606717,507631,609886,580179,549631,516020,458778,438549,440569,371169,378857,295919,336541,319969,273183,250507,205098,205223,201353,179583,198823,191784,225969,214107,185966,211038,195468,193318,189731,187906,189309,168830,198097,184833,162843,159087,142203,147980,135426,120770,119368,102473,114718,97028,75820,66432,58935,54877,48378,41773,35859,29353,26394,21061,14615,11313,8535,7076,5093,3560,2427,1609,1038,650,395,513
"Vietnam",1994,3,860327,877804,891325,902098,912731,908932,913044,844275,880810,918699,933217,902025,804059,775904,779783,756690,730548,731555,743748,686815,684284,701978,680790,677788,660590,656156,587344,602789,615722,646976,628902,612559,512726,615462,585451,554811,521287,463913,443866,446287,376442,384506,300593,341832,325131,277871,255172,209318,209826,206287,184415,204610,197819,233577,221870,193249,219905,204295,202690,199601,198400,200661,179681,211768,198688,176334,173926,157323,165970,154148,139581,140132,122274,139322,120217,96145,86582,79268,76447,70036,63035,56588,48645,46140,39011,28817,23861,19351,17337,13539,10323,7710,5625,4005,2780,1878,1234,788,488,294,376
"Vietnam",1995,2,890383,913602,934753,949235,959996,970415,973426,964045,897871,925066,966230,977804,941078,834315,803884,812122,788213,758640,760108,772089,725226,715391,714554,667571,672061,644634,636797,602541,604763,609764,627726,603274,594042,493263,578757,541658,484467,480765,423476,394161,410418,335768,331722,255546,298187,267937,224144,219494,183550,180501,169779,146979,160364,144398,190838,180410,157467,170562,162143,155385,147889,155206,157108,136712,183652,163504,135369,137356,117635,118636,107562,91731,93187,76231,92254,76880,56713,50604,42913,38385,33643,29099,24893,20420,18793,14186,9718,7485,5692,4660,3413,2420,1679,1148,774,513,338,217,140,87,142
"Vietnam",1995,3,829686,852234,872778,887575,899019,910189,906860,911271,842805,879418,917310,931841,900749,802929,774825,778310,754851,728736,729706,741820,684909,682329,699921,678763,675829,658812,654530,585850,601285,614171,645431,627417,611037,511315,613866,584020,553542,520036,462698,442594,444948,375211,383130,299396,340451,323827,276753,254094,208354,208772,205168,183324,203284,196415,231800,220061,191555,217835,202225,200485,197285,195941,197989,177116,208540,195460,173279,170661,154049,162054,149991,135301,135302,117599,133467,114687,91301,81779,74398,71211,64660,57641,51232,43561,40825,34068,24811,20231,16136,14199,10879,8127,5941,4236,2945,1994,1313,841,522,314,404
"Vietnam",1994,2,921366,939125,952764,962924,972818,975408,965734,899275,926389,967580,979173,942400,835528,805095,813972,790712,761172,762735,774852,727978,718203,717474,670417,674874,647136,639025,604646,606855,611885,629801,605209,596013,495074,580864,543652,486282,482694,425332,396014,412353,337407,333456,257044,300066,269797,225864,221340,185220,182206,171392,148386,161943,145895,192915,182509,159429,172851,164545,157968,150669,158515,160878,140310,188794,168306,139541,141873,121869,123426,112502,96517,98652,81197,98879,82946,61639,55464,47492,42946,38076,33338,28898,24045,22472,17242,12019,9433,7316,6115,4577,3320,2358,1653,1141,777,524,347,228,147,94,159
"Vietnam",1996,3,798440,822203,847581,869282,884693,896637,908221,905185,909772,841530,878139,916010,930584,899556,801858,773389,776477,753039,726915,727820,739871,682983,680337,697897,676832,674054,657204,652978,584382,599767,612687,643946,625897,609496,509905,612411,582723,552255,518737,461406,441285,443557,373886,381690,298179,339114,322564,275612,252967,207322,207657,203980,182145,201866,194932,229941,218168,189773,215664,200058,198193,194874,193369,195205,174449,205198,192118,170069,167155,150461,157743,145455,130703,130200,112724,127412,108987,86305,76823,69373,65822,59205,52261,45954,38615,35726,29399,21089,16916,13256,11447,8597,6287,4493,3130,2123,1401,899,560,338,435
"Vietnam",1997,2,828213,851961,879434,906493,928900,944373,955970,966994,970430,961371,895501,922652,963718,975243,938533,831453,799950,807440,783423,753736,755003,766762,719900,709965,709138,662621,667545,640527,632793,598667,600922,606043,623957,599479,590118,489747,574795,537770,480678,476762,419731,390584,406550,332289,327958,252287,294090,263880,220436,215668,180239,177225,166631,144125,157091,141250,186440,175941,153201,165444,156670,149461,141542,147843,149077,129334,173283,153754,126671,127627,108288,108012,96776,81547,81843,66115,78926,64766,46938,41048,34054,29762,25445,21424,17803,14158,12604,9182,6058,4484,3272,2563,1794,1213,802,522,334,210,132,79,121
"Vietnam",1997,3,768578,791538,817927,844354,866603,882470,894801,906637,903775,908478,840364,876951,914834,929420,898437,800491,771651,774733,751282,725123,725977,737958,681082,678434,696027,675131,672500,655717,651503,582950,598356,611303,642461,624395,607991,508654,611111,581430,550940,517374,460088,439940,442070,372511,380236,297012,337825,321281,274424,251766,206233,206478,202702,180890,200371,193386,227999,216180,187907,213394,197807,195808,192353,190690,192308,171688,201736,188606,166620,163314,146511,153038,140580,125843,124878,107680,121166,103105,81147,71707,64197,60349,53760,46953,40811,33862,30899,25051,17683,13940,10723,9078,6676,4775,3335,2267,1499,964,602,366,471
"Vietnam",1991,2,981180,985375,985632,974024,905698,932012,972760,984029,946970,839697,809192,818145,795502,767719,771799,785147,738314,728758,728244,681045,685727,657889,649443,614111,615430,620063,638036,613205,603682,501714,588040,550790,493114,489406,431335,401843,418682,343104,339122,261646,305430,275099,230835,226595,190047,187305,176519,153051,166989,150460,198958,188510,165014,179258,171075,164763,157823,166918,170503,149804,203044,182248,151934,155154,133908,136499,125597,109150,113347,94976,117840,100752,76343,70135,61448,57038,52097,47142,42341,36591,35615,28558,20867,17225,14096,12474,9918,7668,5821,4371,3246,2383,1732,1241,880,616,426,291,196,131,257
